INC_CRC|BUSINESS_NAME|LATITUDE|LONGITUDE|LIC_NAME|STR_NAME|UNIT_NO|POSTCODE|LEVEL_NO
C3BADC62EB6127D3||103.850955466757|1.33404170596887|TV RESTAURANT PTE LTD|LORONG 4 TOA PAYOH|5|319515|1
C3BADC6248E6467E|AANANDAS PTE LTD|103.850955466757|1.33404170596887|AANANDAS PTE LTD|LORONG 4 TOA PAYOH|8|319515|1
FCF9E24D589D134E|CHEF KANG KITCHEN|103.848494469247|1.33735129051605|POUW KIA ENG|LORONG 3 TOA PAYOH|34|319579|1
FCF9E24D26E048C8|LAI JI|103.848494469247|1.33735129051605|FOOD ON BOARD PTE. LTD|LORONG 3 TOA PAYOH|34|319579|1
639E52B1106D6C59|Kheng Cheng School|103.847148265147|1.33733124422926|KHENG CHENG SCHOOL?|LORONG 3 TOA PAYOH||319580|
639E52B1281978F3||103.847148265147|1.33733124422926|JULIA GOH LAY CHOO @NURUL GOH ABDULLAH|LORONG 3 TOA PAYOH||319580|
1D2ADD025A2E2BB3|FairPrice Xpess|103.846513790206|1.33628706305041|NTUC FAIRPRICE CO-OPERATIVE LTD|LORONG 2 TOA PAYOH||319640|
8ACB810AEEFD767C|HONEYMOON DESSERT|103.83139513631|1.30403578296708|MULTI CONCEPTS LINK (SINGAPORE) PTE. LTD.|ORCHARD TURN|15/16|238801|B3
8ACB810A28936B14|IMPERIAL TREASURE TEOCHEW CUISINE|103.83139513631|1.30403578296708|IMPERIAL TREASURE (TEOCHEW CUISINE) PTE. LTD.|ORCHARD TURN|5|238801|3
8ACB810A33110A0D|VIOLET ONN SINGAPORE|103.83139513631|1.30403578296708|VIOLET OON INC. PTE LTD|ORCHARD TURN|22|238801|3
8ACB810AB33DE33B|HEYTEA ION STORE|103.83139513631|1.30403578296708|SINGAPORE HEYTEA MANAGEMENT PTE. LTD.|ORCHARD TURN|29|238801|B4
976B8CAF6CE0A4F8|just acia|103.846084806338|1.29870188738488|JUST ACIA PTE. LTD.|ORCHARD ROAD||238826|
976B8CAFA428AD9D||103.846084806338|1.29870188738488|O BUN MASTER PTE. LTD.|ORCHARD ROAD|2|238826|B1
976B8CAF403B308E||103.846084806338|1.29870188738488|O BUN MASTER PTE. LTD.|ORCHARD ROAD|3|238826|B1
976B8CAF3998E61A||103.846084806338|1.29870188738488|CSS F&B PTE. LTD.|ORCHARD ROAD|4|238826|B1
390E144F91B90419|KFC|103.846809824721|1.29901722565227|KENTUCKY FRIED CHICKEN MANAGEMENT PTE LTD|ORCHARD ROAD|21/22|238829|B1
79227FDE2FC0B27B|THE COFFEE BEAN & TEA LEAF|103.845047628503|1.30074756196423|THE COFFEE BEAN & TEA LEAF (SINGAPORE) PTE LTD|ORCHARD ROAD|20|238839|5
79227FDE2F15D815|HERBAL TEA|103.845047628503|1.30074756196423|Z T P GINSENG BIRDNEST PTE LTD|ORCHARD ROAD|8|238839|B2
79227FDEEA2F3719|ROCHOR BEANCURD JUNIOR|103.845047628503|1.30074756196423|ROCHOR JUNIOR BEANCURD PTE. LTD.|ORCHARD ROAD|44|238839|B2
61491A226B78915F|NO|103.849100660192|1.32619717913936|HD ENTERTAINMENT PTE. LTD.|BALESTIER ROAD|5|329810|1
2B4BFE3C93D15647|VIIO GASTROPUB PTE LTD|103.845903324741|1.32697693618303|VIIO GASTROPUB PTE. LTD.|BALESTIER ROAD|1|329853|1
2B4BFE3C05AC8047|XIN JUAN DONG JI|103.845903324741|1.32697693618303|XIN YANG BUSINESS ENTERPRISE PTE. LTD.|BALESTIER ROAD|1|329853|2
D77E442433160C35|CHICKEN RICE|103.844325308426|1.32640392025274|LAU AI CHOO|BALESTIER ROAD||329884|
D77E44246D632639|333 BAK KUT TEH|103.844325308426|1.32640392025274|CHIA KEH TEE|BALESTIER ROAD||329884|
EC9F5928D85D4C6D|603 TAU SAR PIAH PTE LTD|103.843340817012|1.32636919052486|603 TAU SAR PIAH PTE LTD|BALESTIER ROAD||329904|
BE07FE831FD7413A|LOTUS VEGETARIAN RESTAURANT|103.85251973619|1.32005188083392|LOTUS VEGETARIAN PTE LTD|BALESTIER ROAD|0|329926|2
1AB4E9DE6F76FAED||103.844311206625|1.32581753845064|BALESTIER HILL PRIMARY SCHOOL?|BALESTIER ROAD||329927|
1AB4E9DEA60EC9F8||103.844311206625|1.32581753845064|JUFIZZA BINTE JUMAAT|BALESTIER ROAD||329927|
1AB4E9DEA306590D||103.844311206625|1.32581753845064|HAJJAH RUKAIAH BINTE MOHAMED ALI|BALESTIER ROAD||329927|
DBAFC769DC46E6DA|LIANG MUN WAH|103.848964142422|1.32555875106963|SHENGJIYUAN FOODS PTE. LTD.|BALESTIER ROAD||329930|
DBAFC769A3EA6CE3|MACPHERSON BARBEQUE SEAFOOD|103.848964142422|1.32555875106963|LIM CHYE LEONG (LIN CAILIANG)|BALESTIER ROAD||329930|
DBAFC769DEFA76A6|NIL|103.848964142422|1.32555875106963|SHAIKH RAHIM BOX|BALESTIER ROAD||329930|
DBAFC769A690B21E|NIL|103.848964142422|1.32555875106963|ONG CHIN QUAY|BALESTIER ROAD||329930|
DBAFC76957B34492|NIL|103.848964142422|1.32555875106963|CHOO ZIN CHYE|BALESTIER ROAD||329930|
DBAFC7696BC1BD11|LONG XIANG PIG`S ORGAN SOUP|103.848964142422|1.32555875106963|CAI ZHENHAN|BALESTIER ROAD||329930|
DBAFC76982980C68|-|103.848964142422|1.32555875106963|CHEN NENGFENG|BALESTIER ROAD||329930|
8DB4EB0671406D38|famous amos|103.835240311923|1.30372322367268|THE FAMOUS AMOS CHOCOLATE CHIP COOKIE SINGAPORE PTE LTD|ORCHARD ROAD|K5|238859|B1
8DB4EB0671CAA422|old chang kee|103.835240311923|1.30372322367268|TEN & HAN TRADING PTE LTD|ORCHARD ROAD|10|238859|B1
8DB4EB0610324FE6|SO PHO|103.835240311923|1.30372322367268|KATRINA HOLDINGS PTE LTD|ORCHARD ROAD|20|238859|B1
8DB4EB069DDF48C8|Imperial Treasure Super Peking Duck|103.835240311923|1.30372322367268|IMPERIAL TREASURE CANTONESE CUISINE PTE. LTD.|ORCHARD ROAD|42/45|238859|5
8DB4EB0623080A2D|SOUP RESTAURANT|103.835240311923|1.30372322367268|SOUP RESTAURANT SINGAPORE PTE. LTD.|ORCHARD ROAD|7|238859|B1
8DB4EB069CC22787|PAUL BAKERY|103.835240311923|1.30372322367268|PAUL SINGAPORE PTE. LTD.|ORCHARD ROAD|09/K1|238859|2
8DB4EB0651EAF0A9|ASANOYA BOULANGERIE|103.835240311923|1.30372322367268|ASANOYA TC PTE. LTD.|ORCHARD ROAD|K27|238859|B1
8DB4EB069CC3102C|SUPERITTO|103.835240311923|1.30372322367268|KENZEN ORCHARD PTE. LTD.|ORCHARD ROAD|K25|238859|B1
8DB4EB061EFD2D72|JANICE WONG SINGAPORE|103.835240311923|1.30372322367268|JWO HOLDINGS PTE. LTD.|ORCHARD ROAD|K28|238859|B1
8DB4EB066D8EA479|GREYHOUND CAFE|103.835240311923|1.30372322367268|JC DINING PTE LTD|ORCHARD ROAD|25|238859|1
8DB4EB06F3928F31|GYU & TORI|103.835240311923|1.30372322367268|WAGYU & ROTISSERIE PTE. LTD.|ORCHARD ROAD|K26|238859|B1
8DB4EB062A4CCD5C|LE SHRIMP|103.835240311923|1.30372322367268|LE NU PTE. LTD.|ORCHARD ROAD|42|238859|B1
F5D07D3E9A62D3F7|TUNG LOK XIHE RESTAURANT PTE. LTD.|103.793133813234|1.33899462247146|TUNG LOK XIHE RESTAURANT PTE. LTD.|TURF CLUB ROAD|23|287994|1
F5D07D3EF2275ABC|ON1 PTE LTD|103.793133813234|1.33899462247146|ON 1 PTE. LTD.|TURF CLUB ROAD|8/9|287994|3
F5D07D3EAF061605|KAZAN STEAMBOAT|103.793133813234|1.33899462247146|OD FOOD PTE. LTD.|TURF CLUB ROAD|K11|287994|2
F5D07D3E8C476812|Giant|103.793133813234|1.33899462247146|COLD STORAGE SINGAPORE (1983) PTE LTD|TURF CLUB ROAD||287994|
EEA35BF4F544118D|THE CAGE KIOSK|103.792659627518|1.34166775443308|THE CAGE EVENTS PTE LTD|TURF CLUB ROAD||288001|
954D4684B8814B72|THE SINGAPORE ISLAND COUNTRY CLUB|103.810548762884|1.34142021374024|SINGAPORE ISLAND COUNTRY CLUB, THE|SIME ROAD||288303|
954D4684958AC452|SINGAPORE ISLAND COUNTRY CLUB|103.810548762884|1.34142021374024|SINGAPORE ISLAND COUNTRY CLUB, THE|SIME ROAD||288303|
954D46849E5E71D2|THE SINGAPORE ISLAND COUNTRY CLUB|103.810548762884|1.34142021374024|SINGAPORE ISLAND COUNTRY CLUB, THE|SIME ROAD||288303|
F3B470AB30C9725E|NANYANG GIRLS` HIGH SCHOOL|103.802385423093|1.33068757442659|NANYANG GIRLS' HIGH SCHOOL|LINDEN DRIVE||288683|
F3B470AB779AC9C8|JAPANESE FOOD|103.802385423093|1.33068757442659|NG CHEW KHIM|LINDEN DRIVE||288683|
F3B470AB2DCCA2FD|THAI FOOD|103.802385423093|1.33068757442659|JETIYA SUWANNAKUT|LINDEN DRIVE||288683|
F3B470AB1CD99FD5|MUSLIM STALL|103.802385423093|1.33068757442659|SUMIYATI BINTE MOHD SHAH|LINDEN DRIVE||288683|
F3B470ABF771019B|FRUITS|103.802385423093|1.33068757442659|WONG YEEM HONG|LINDEN DRIVE||288683|
F3B470ABFAD38641|SNACKS & BEVERAGE|103.802385423093|1.33068757442659|RAYMOND WOO YUAN HONG|LINDEN DRIVE||288683|
AC17527DAA9259D9|LENG HIANG CATERING|103.800423030046|1.33218485168577|ANG TECK YONG|LINDEN DRIVE||288735|
6EB2878E4643343E|Take Your Pick|103.80411091558|1.33029291738617|NORAKAN NIKAI|HILLCREST ROAD||288913|
6EB2878E21E20F98|Mambo No.5|103.80411091558|1.33029291738617|TAN WEI WEI|HILLCREST ROAD||288913|
6EB2878E4D8BB975|TROPICAL|103.80411091558|1.33029291738617|CHONG WAI KEONG@LEONG POI CHAN|HILLCREST ROAD||288913|
C4BD3CDDD787D981|73@HILLCREST|103.807439979255|1.33149795264888|CONCEPT 73  PTE LTD|HILLCREST ROAD||288945|
78ACAA1CE5836B93|BAKER & COOK|103.807541135866|1.33159882472142|BAKER & COOK PTE. LTD.|HILLCREST ROAD||288951|
4E6DAE680058C6F1|food junction|103.831757911005|1.29380236091495|FOOD JUNCTION MANAGEMENT PTE LTD|KIM SENG PROMENADE|16|237994|B1
4E6DAE6874477204|YONG TAU FOO|103.831757911005|1.29380236091495|FOOD JUNCTION SINGAPORE PTE LTD|KIM SENG PROMENADE|16|237994|B1
4E6DAE68E400C9D0|JAPANESE CUISINE|103.831757911005|1.29380236091495|SEIKOU ENTERPRISE PTE. LTD.|KIM SENG PROMENADE|16|237994|B1
4E6DAE683BF93012|TOAST JUNCTION|103.831757911005|1.29380236091495|FOOD JUNCTION SINGAPORE PTE LTD|KIM SENG PROMENADE|16|237994|B1
4E6DAE68F957D192|HAO JIA BAN MIAN|103.831757911005|1.29380236091495|BRANWOOD HOLDINGS LIMITED LIABILITY PARTNERSHIP|KIM SENG PROMENADE|16|237994|B1
4E6DAE68D7FAA276|PEPPER LUNCH EXPRESS|103.831757911005|1.29380236091495|SFBI (ASIA-PACIFIC) PTE. LTD.|KIM SENG PROMENADE|16|237994|B1
4E6DAE68E7895319|WHYOGURT|103.831757911005|1.29380236091495|CHIN AH KEONG|KIM SENG PROMENADE|10|237994|B1
4E6DAE68B47AADF1|ARTISAN BOULANGERIE CO|103.831757911005|1.29380236091495|ARTISAN BOULANGERIE COMPAGNIE PTE. LTD.|KIM SENG PROMENADE|23|237994|1
4E6DAE684828C253|golden village|103.831757911005|1.29380236091495|GOLDEN VILLAGE MULTIPLEX PTE LTD|KIM SENG PROMENADE|29|237994|3
5DFD558C1D9F2386|THE HUNGRY CAVEMEN PTE LTD|103.839434735426|1.30083891641531|THE HUNGRY CAVEMEN PTE LTD|ORCHARD ROAD|25|238896|6
02FDA41233A191C1|ITO-KACHO|103.836340962719|1.30206451448631|ITO-KACHO HOLDINGS PTE. LTD.|ORCHARD ROAD||238897|
02FDA41223D5F520|lawry`s the prime rib|103.836340962719|1.30206451448631|LAWRY'S THE PRIME RIB SINGAPORE PTE LTD|ORCHARD ROAD|1/31|238897|4
02FDA41272A71FEC|ippudo|103.836340962719|1.30206451448631|IPPUDO SINGAPORE PTE. LTD.|ORCHARD ROAD||238897|
02FDA412B5D410D6|suju japanese restaurant|103.836340962719|1.30206451448631|FONZ INTERNATIONAL PTE. LTD.|ORCHARD ROAD|5/7|238897|4
02FDA412BA68814C|BENI SINGAPORE|103.836340962719|1.30206451448631|ART & FOOD SINGAPORE PTE. LTD.|ORCHARD ROAD|37|238897|2
02FDA412633FC4CD|WILD HONEY|103.836340962719|1.30206451448631|WILD HONEY PTE. LIMITED|ORCHARD ROAD|1|238897|3
0B86A41736CD9CE0|KOMYUNITI|103.831347091916|1.30634430783766|YAT YUEN HONG COMPANY LIMITED|ORCHARD ROAD|0|238904|10
EEB602819B25C372|ISHI|103.83855171605|1.28984103716127|IZY SUSHI PTE. LTD.|NANSON ROAD|6|238909|2
EEB60281A6BDE5A5|1880 CLUB|103.83855171605|1.28984103716127|1880 PTE. LTD.|NANSON ROAD|1|238909|3
66DEDBE4931C3185||103.839076190494|1.29077754563713|REPUBLIC ICONIC HOTEL PTE. LTD.|NANSON ROAD|0|238910|2
E8E0FE128C062B33|CASA RUSTICO|103.841766582733|1.29406822423425|CASA TARTUFO PTE. LTD.|MOHAMED SULTAN ROAD|1|238956|1
6D7451D08ABEB0CA|SPATHE|103.84177804587|1.29392526310697|HIDDEN DOOR CONCEPTS PRIVATE LIMITED|MOHAMED SULTAN ROAD|1|238958|1
DBE64F5114CBF19A|PIXY BAR & CUISINE|103.841459443135|1.29361039325705|SPOTTER & PARTNERS PTE LTD|MOHAMMED SULTAN|1|238965|1
5C66EDFB699223CB|HASHIDA SUSHI|103.841221356697|1.29346024774479|CLOUD EIGHT PTE. LTD.|MOHAMED SULTAN ROAD||238969|
2CB5FB93C8B5969D|kopitiam|103.843656771807|1.32021101601674|COPITIAM PTE. LTD.|THOMSON ROAD|47/56|307683|3
2CB5FB93516F694E|BOT`S KITCHEN|103.843656771807|1.32021101601674|ORA JONATHAN SANCHEZ|THOMSON ROAD|47/56|307683|3
2CB5FB939DD62EE3|NIL|103.843656771807|1.32021101601674|YUAN LIUSHENG|THOMSON ROAD|47/56|307683|3
2CB5FB93E98EA4D0||103.843656771807|1.32021101601674|JJ FLAVOR PTE. LTD.|THOMSON ROAD|47/56|307683|3
2CB5FB93BBDA2F25|MINCED MEAT NOODLE|103.843656771807|1.32021101601674|JJ F&B SERVICES PTE. LTD.|THOMSON ROAD|47/56|307683|3
2CB5FB93B6414023|SHENGJIYUAN FOODS PTE LTD|103.843656771807|1.32021101601674|SHENGJIYUAN FOODS PTE. LTD.|THOMSON ROAD|47/56|307683|3
2CB5FB935280233C|HARRY`S INTERNATIONAL PTE. LTD.|103.843656771807|1.32021101601674|Harry's International Pte Ltd|THOMSON ROAD|59/60|307683|1
2CB5FB937E35300F|TOMISUSHI|103.843656771807|1.32021101601674|TOMIZUSHI INTERNATIONAL PTE. LTD.|THOMSON ROAD|73|307683|2
2CB5FB938CB4C823|A POKE THEORY|103.843656771807|1.32021101601674|KEYS FRESH PTE. LTD.|THOMSON ROAD|53|307683|1
2CB5FB93C2635467|SARIKA CONNOISSEUR CAFE PTE LTD|103.843656771807|1.32021101601674|SARIKA CONNOISSEUR CAFE PTE LTD|THOMSON ROAD|56/58|307683|1
2CB5FB939E85CFC1|CURRY TIMES/ OLD CHANG KEE|103.843656771807|1.32021101601674|TEN & HAN TRADING PTE LTD|THOMSON ROAD|33/34|307683|2
2CB5FB932071553E|SO PHO|103.843656771807|1.32021101601674|KATRINA HOLDINGS PTE LTD|THOMSON ROAD|43/45|307683|2
2CB5FB93C9149E4B|-|103.843656771807|1.32021101601674|COLD STORAGE SINGAPORE (1983) PTE LTD|THOMSON ROAD|06A|307683|1
2CB5FB93BC403DA4|MEX OUT|103.843656771807|1.32021101601674|MEX OUT PTE LTD|THOMSON ROAD|26/27|307683|2
79227FDED5A1BEFC|ji de chi|103.845047628503|1.30074756196423|SO NICE PTE. LTD.|ORCHARD ROAD|53|238839|B2
79227FDE3CCAEE48|IRVINS SALTED EGG|103.845047628503|1.30074756196423|Cocoba Pte Ltd.|ORCHARD ROAD|56|238839|B2
79227FDEEB02EC0B|SEORAE KOREAN CHARCOAL GRILL|103.845047628503|1.30074756196423|SEONGGONG PTE LTD|ORCHARD ROAD|1|238839|2
79227FDE0243D1F3|xin wang hongkong cafe|103.845047628503|1.30074756196423|MINOR FOOD GROUP (SINGAPORE) PTE. LTD.|ORCHARD ROAD|8/10|238839|6
79227FDEA6A07305|SF FRUITS AND JUICES|103.845047628503|1.30074756196423|SF (PLAZA SINGAPURA) PTE. LTD.|ORCHARD ROAD|29|238839|B2
79227FDE1F94DCB5|THE SUSHI SHOP|103.845047628503|1.30074756196423|THE SUSHI SHOP PTE. LTD.|ORCHARD ROAD|33/34|238839|B2
79227FDEC8A53B2A|HAI DI LAO|103.845047628503|1.30074756196423|SINGAPORE HAI DI LAO DINING PTE. LTD.|ORCHARD ROAD|1/20|238839|4
79227FDE9F706073|nandos|103.845047628503|1.30074756196423|NANDO'S CHICKENLAND SINGAPORE PTE. LTD.|ORCHARD ROAD|10/11|238839|4
79227FDE924D9E85|C.O.W|103.845047628503|1.30074756196423|CAJUN ON WHEELS PS PTE LTD|ORCHARD ROAD|92|238839|3
79227FDE30599FB5|7 ELEVEN|103.845047628503|1.30074756196423|COLD STORAGE SINGAPORE (1983) PTE LTD|ORCHARD ROAD|51|238839|1
79227FDE6432A910|NAM NAM NOODLE BAR|103.845047628503|1.30074756196423|ANNAM PTE. LTD.|ORCHARD ROAD|55|238839|1
79227FDE80B66B3C|EGGS'' N THINGS|103.845047628503|1.30074756196423|EXCLUSIVE DINING PTE. LTD.|ORCHARD ROAD|79/83|238839|3
79227FDE042EB8A9|STARBUCKS COFFEE|103.845047628503|1.30074756196423|STARBUCKS COFFEE SINGAPORE PTE. LTD.|ORCHARD ROAD||238839|
79227FDEE54979A2|HOSHINO COFFEE|103.845047628503|1.30074756196423|D&N SINGAPORE PTE. LTD.|ORCHARD ROAD|84|238839|3
79227FDE5B6C8EB8|TSUKADA NOJO|103.845047628503|1.30074756196423|AP COMPANY INTERNATIONAL SINGAPORE PTE. LTD.|ORCHARD ROAD|81|238839|3
79227FDE6611EBCE|MUCHOS|103.845047628503|1.30074756196423|KATRINA HOLDINGS PTE LTD|ORCHARD ROAD|34C|238839|1
79227FDE24C1AAC7|KOI THE|103.845047628503|1.30074756196423|KOI THE SINGAPORE PTE. LTD.|ORCHARD ROAD|68|238839|1
D99248D3A6E51574|PUGLIA ALFRESCO PIZZA BAR|103.822962948156|1.30561167116125|LAFIANDRA PTE. LTD.|TANGLIN ROAD|2|247964|B1
BB1EB46839AF40D4|PARTNERS IN CRIME|103.830262548748|1.29537607644847|PARTNERS IN CRIME PTE LTD|RIVER VALLEY ROAD||248292|
9BA0A88818FEF02B|7 ELEVEN|103.829511880825|1.29512502916922|COLD STORAGE SINGAPORE (1983) PTE LTD|RIVER VALLEY ROAD||248322|
3E9E11713CBE6502|CIBO ITALIANO|103.827620904246|1.29446098847474|GRUPPO ITALIANO PTE. LTD.|RIVER VALLEY ROAD|1|248327|1
3E9E117133579F41|SNAFFLES CAFE @ NATHAN|103.827620904246|1.29446098847474|ABLEST PTE. LTD.|RIVER VALLEY ROAD|9|248327|1
3E9E1171EA9D9F8D|8PICURE|103.827620904246|1.29446098847474|8PICURE PTE. LTD.|RIVER VALLEY ROAD|4|248327|1
E5C17AADB8D1F2C9|ZAMAS RIVER VALLEY|103.829325923815|1.29504919517562|AL-ZAMAS TRADING PTE. LTD.|RIVER VALLEY ROAD||248328|
ABBD171CA7D71103|STARBUCKS COFFEE|103.826940812301|1.29301786111442|STARBUCKS COFFEE SINGAPORE PTE. LTD.|RIVER VALLEY ROAD|16|248371|1
ABBD171C9133A1A0|NTUC FAIRPRICE|103.826940812301|1.29301786111442|NTUC FAIRPRICE CO-OPERATIVE LTD|RIVER VALLEY ROAD|14|248371|1
ABBD171C06F2A279|FU MAN YUAN CHICKEN RICE|103.826940812301|1.29301786111442|FU MAN YUAN CHICKEN RICE PTE. LTD.|RIVER VALLEY ROAD|11/12|248371|1
ABBD171CCCC9EEC3|NESTED CAFE|103.826940812301|1.29301786111442|NESTED PTE. LTD.|RIVER VALLEY ROAD|13|248371|1
ABBD171CB75E9CBF|LITTLE FARMS|103.826940812301|1.29301786111442|LITTLE FARMS PTE. LTD.|RIVER VALLEY ROAD||248371|
8DB4EB06D2733D3F|COLONIAL CLUB|103.835240311923|1.30372322367268|PAPPAMIA GROUP PTE. LTD.|ORCHARD ROAD|43|238859|B1
8DB4EB06BDFF1B7A|starbucks cafe|103.835240311923|1.30372322367268|STARBUCKS COFFEE SINGAPORE PTE. LTD.|ORCHARD ROAD|34|238859|B1
8DB4EB06E04132E4|breaktalk|103.835240311923|1.30372322367268|BREADTALK PTE LTD|ORCHARD ROAD|11/12|238859|B1
8DB4EB069C324033|Cold Storage|103.835240311923|1.30372322367268|COLD STORAGE SINGAPORE (1983) PTE LTD|ORCHARD ROAD|14/15|238859|B1
8DB4EB0651B651A7|TIGER SUGAR|103.835240311923|1.30372322367268|CLOVER LIFESTYLE 2 PTE. LTD.|ORCHARD ROAD|39/40|238859|B1
8DB4EB068A80989A|Grandma`s // Gyoza|103.835240311923|1.30372322367268|HARMONIC FOOD PTE. LTD.|ORCHARD ROAD|42/43|238859|B1
8DB4EB069A6B2A7D|AKASHI JAPANESE RESTAURANT|103.835240311923|1.30372322367268|AKASHI GLOBAL PTE. LTD.|ORCHARD ROAD|1/2|238859|B1
8DB4EB062CD0115D|subway niche|103.835240311923|1.30372322367268|LIM ENG WAH|ORCHARD ROAD|K3|238859|B1
8DB4EB06556567C6|tambuah mas|103.835240311923|1.30372322367268|MAXWYN PROPERTIES PTE LTD|ORCHARD ROAD|44|238859|B1
8DB4EB0618A4ECB3|Ha-Oh Hototogisu|103.835240311923|1.30372322367268|BACHMANN JAPANESE RESTAURANT PTE LTD|ORCHARD ROAD|47|238859|B1
8DB4EB064C1050EB|PRIV?|103.835240311923|1.30372322367268|PRIVE CONCEPTS PTE. LTD.|ORCHARD ROAD|37|238859|1
7504E2918315C0B3|ayam penyet ria|103.833941939613|1.30448580098069|TIRTA SARI PTE. LTD.|ORCHARD ROAD|25/26|238863|4
7504E29172419661|MCDONALD`S RESTAURANTS|103.833941939613|1.30448580098069|HANBAOBAO PTE. LTD.|ORCHARD ROAD||238863|
7504E291DAFC8579|ayam penyet president|103.833941939613|1.30448580098069|TIBERIAS INTERNATIONAL FOOD PTE. LTD.|ORCHARD ROAD|36/37|238863|3
7504E291F3EF2D59|MAMITA`S SNACK HOUSE|103.833941939613|1.30448580098069|RAQUEL PASCUAL ALVERO|ORCHARD ROAD|58|238863|2
7504E291350DDCE5|tan lee kee fruits|103.833941939613|1.30448580098069|TAN KWANG NGEE|ORCHARD ROAD|4|238863|1
7504E2913AB852A2|PASAY GROCERY|103.833941939613|1.30448580098069|NEO AH SAN|ORCHARD ROAD|97|238863|4
A367F6F1F92221F4|Cold Storage|103.795692359115|1.33081740177867|COLD STORAGE SINGAPORE (1983) PTE LTD|FIFTH AVENUE|5|268802|1
A367F6F192016724|THE COFFEE BEAN & TEA LEAF|103.795692359115|1.33081740177867|THE COFFEE BEAN & TEA LEAF (SINGAPORE) PTE LTD|FIFTH AVENUE|4|268802|1
A367F6F13DF510B9|BENGAWAN SOLO|103.795692359115|1.33081740177867|BENGAWAN SOLO PTE LTD|FIFTH AVENUE|6|268802|1
1865B2C37F116D6F|ATLAS COFFEE HOUSE|103.811997867889|1.32289788589842|THE DAILY DOSE PTE. LTD.|DUKE'S ROAD||268886|
F68D74E9A9FB3686|PENANG KITCHEN PTE LTD|103.810527582442|1.32329829461853|PENANG KITCHEN PTE LTD|CORONATION ROAD|5|269406|1
DA54C05EA6A8C3C5|ENGINE PARTNERS PTE. LTD.|103.811154872071|1.32302645920582|ENGINE PARTNERS PTE. LTD.|BUKIT TIMAH ROAD|14/16|269694|1
DA54C05ECEF57628|DOMINO''S PIZZA SINGAPORE PTE LTD|103.811154872071|1.32302645920582|DOMINO'S PIZZA SINGAPORE PTE. LTD.|BUKIT TIMAH ROAD|4|269694|1
AC7575B7F7C2C2BC|fairprice|103.809999578549|1.32383512680831|NTUC FAIRPRICE CO-OPERATIVE LTD|BUKIT TIMAH ROAD||269707|
AC7575B7BE114F44|FOOD MAPING|103.809999578549|1.32383512680831|TEO GEOK SIAN @ ONG GEOK SIAN|BUKIT TIMAH ROAD|43|269707|2
37FBFD1E942F7C31|My Little Spanish Place|103.809270461364|1.32443295088441|SENSUS COCINA PTE. LTD.|BUKIT TIMAH ROAD||269720|
5B7E5847C23B77A2||103.801405047631|1.32752415650439|ANG TECK YONG|BUKIT TIMAH ROAD||269734|
5B7E58477A53A94E|Muslim A la-carte & Noodle|103.801405047631|1.32752415650439|ANG TECK YONG|BUKIT TIMAH ROAD||269734|
6700590B857B197B|MR BEAN|103.86807645734|1.33130351601895|MR BEAN INTERNATIONAL PTE. LTD.|UPPER SERANGOON ROAD|8|347697|1
D4EF47A34F8618AB||103.877510041864|1.32660209761284|LAU TING CHENG|TANNERY LANE|1|347805|B1
D4EF47A3E5DE31A3|FAMOUS INDIAN CURRY|103.877510041864|1.32660209761284|ARMUTHELINGAM s/o RAMAMURTHY|TANNERY LANE|1|347805|B1
D4EF47A3EDF61412|Soon Huat fishball Minced Meat Noodle|103.877510041864|1.32660209761284|HENG KAR CHENG|TANNERY LANE|1|347805|B1
05B7C93F224CC7CE|XROADS CAFE & BAR|103.869184682997|1.32885089543798|XROADS CAFE & BAR PTE. LTD.|TAI THONG CRESCENT|3|347836|1
05B7C93FB2818B7B|THE BEEF STATION|103.869184682997|1.32885089543798|HUNGER BUSTERS PTE. LTD.|TAI THONG CRESCENT|5|347836|1
05B7C93F1DFBE553|KENNY'S KRABBI|103.869184682997|1.32885089543798|HUANG LINGYAN|TAI THONG CRESCENT|25|347836|1
05B7C93F94D7C02D|FART TARTZ CAFE|103.869184682997|1.32885089543798|KAMINEO PTE. LTD.|TAI THONG CRESCENT|23|347836|1
3EE9811479B3B026|MAD ABOUT DURIAN|103.86904455946|1.32884034987827|MAD ABOUT DURIAN PTE. LTD.|TAI THONG CRESCENT|18|347840|1
9E03D2DE5663CB16|River South|103.869862291324|1.32883762565716|Png Aik Seng|TAI THONG CRESCENT||347859|
9E03D2DE031397C8|RIVER SOUTH (HOE NAM) PRAWN NOODLES|103.869862291324|1.32883762565716|Png Aik Seng|TAI THONG CRESCENT||347859|
1F54D634E0E7899A|Pasumpon Restaurant & Caterer|103.869902419311|1.32879770731908|PASUMPON RESTAURANT & CATERER PTE. LTD.|TAI THONG CRESCENT||347860|
24EF7656F0A13249|GU MA JIA|103.869988737856|1.32847562930873|CHAN MEEI YAHN|TAI THONG CRESCENT||347866|
7C500C09D8EF57D4|MIX VEGETABLES RICE|103.870008384101|1.32843086749891|LOK SEE LAM|TAI THONG CRESCENT||347867|
7C500C093D7E7D48|chinese|103.870008384101|1.32843086749891|HONG SIEW FONG|TAI THONG CRESCENT||347867|
C9A79FE0A1A22543|9 PLUS CAFE PTE. LTD.|103.879575108791|1.3275539293076|9 PLUS CAFE PTE. LTD.|SOON WING ROAD|2|347893|1
